period,dong_code,district,dong,category,store_count
2026-03-01,30110740,동구,산내동,"사업시설 관리, 사업 지원 및 임대 서비스업",30
2026-03-01,30110740,동구,산내동,소매업,173
2026-03-01,30110740,동구,산내동,수리 및 개인 서비스업,91
2026-03-01,30110740,동구,산내동,숙박업,9
2026-03-01,30110740,동구,산내동,"예술, 스포츠 및 여가관련 서비스업",18
2026-03-01,30110740,동구,산내동,음식점업,180
2026-03-01,30110740,동구,산내동,"전문, 과학 및 기술 서비스업",49
2026-03-01,30140535,중구,은행선화동,교육 서비스업,127
2026-03-01,30140535,중구,은행선화동,보건의료업,50
2026-03-01,30140535,중구,은행선화동,부동산업,63
2026-03-01,30140535,중구,은행선화동,"사업시설 관리, 사업 지원 및 임대 서비스업",108
2026-03-01,30140535,중구,은행선화동,소매업,610
2026-03-01,30140535,중구,은행선화동,수리 및 개인 서비스업,183
2026-03-01,30140535,중구,은행선화동,숙박업,26
2026-03-01,30140535,중구,은행선화동,"예술, 스포츠 및 여가관련 서비스업",80
2026-03-01,30140535,중구,은행선화동,음식점업,558
2026-03-01,30140535,중구,은행선화동,"전문, 과학 및 기술 서비스업",206
2026-03-01,30140550,중구,목동,교육 서비스업,109
2026-03-01,30140550,중구,목동,보건의료업,11
2026-03-01,30140550,중구,목동,부동산업,20
2026-03-01,30140550,중구,목동,"사업시설 관리, 사업 지원 및 임대 서비스업",7
2026-03-01,30140550,중구,목동,소매업,101
2026-03-01,30140550,중구,목동,수리 및 개인 서비스업,62
2026-03-01,30140550,중구,목동,숙박업,0
2026-03-01,30140550,중구,목동,"예술, 스포츠 및 여가관련 서비스업",25
2026-03-01,30140550,중구,목동,음식점업,121
2026-03-01,30140550,중구,목동,"전문, 과학 및 기술 서비스업",25
2026-03-01,30140560,중구,중촌동,교육 서비스업,37
2026-03-01,30140560,중구,중촌동,보건의료업,13
2026-03-01,30140560,중구,중촌동,부동산업,21
2026-03-01,30140560,중구,중촌동,"사업시설 관리, 사업 지원 및 임대 서비스업",41
2026-03-01,30140560,중구,중촌동,소매업,165
2026-03-01,30140560,중구,중촌동,수리 및 개인 서비스업,113
2026-03-01,30140560,중구,중촌동,숙박업,1
2026-03-01,30140560,중구,중촌동,"예술, 스포츠 및 여가관련 서비스업",30
2026-03-01,30140560,중구,중촌동,음식점업,176
2026-03-01,30140560,중구,중촌동,"전문, 과학 및 기술 서비스업",52
2026-03-01,30140575,중구,대흥동,교육 서비스업,94
2026-03-01,30140575,중구,대흥동,보건의료업,30
2026-03-01,30140575,중구,대흥동,부동산업,27
2026-03-01,30140575,중구,대흥동,"사업시설 관리, 사업 지원 및 임대 서비스업",42
2026-03-01,30140575,중구,대흥동,소매업,606
2026-03-01,30140575,중구,대흥동,수리 및 개인 서비스업,142
2026-03-01,30140575,중구,대흥동,숙박업,45
2026-03-01,30140575,중구,대흥동,"예술, 스포츠 및 여가관련 서비스업",51
2026-03-01,30140575,중구,대흥동,음식점업,610
2026-03-01,30140575,중구,대흥동,"전문, 과학 및 기술 서비스업",130
2026-03-01,30140605,중구,문창동,교육 서비스업,10
2026-03-01,30140605,중구,문창동,보건의료업,6
2026-03-01,30140605,중구,문창동,부동산업,5
2026-03-01,30140605,중구,문창동,"사업시설 관리, 사업 지원 및 임대 서비스업",26
2026-03-01,30140605,중구,문창동,소매업,191
2026-03-01,30140605,중구,문창동,수리 및 개인 서비스업,75
2026-03-01,30140605,중구,문창동,숙박업,26
2026-03-01,30140605,중구,문창동,"예술, 스포츠 및 여가관련 서비스업",18
2026-03-01,30140605,중구,문창동,음식점업,151
2026-03-01,30140605,중구,문창동,"전문, 과학 및 기술 서비스업",20
2026-03-01,30140620,중구,석교동,교육 서비스업,18
2026-03-01,30140620,중구,석교동,보건의료업,14
2026-03-01,30140620,중구,석교동,부동산업,16
2026-03-01,30140620,중구,석교동,"사업시설 관리, 사업 지원 및 임대 서비스업",38
2026-03-01,30140620,중구,석교동,소매업,165
2026-03-01,30140620,중구,석교동,수리 및 개인 서비스업,96
2026-03-01,30140620,중구,석교동,숙박업,0
2026-03-01,30140620,중구,석교동,"예술, 스포츠 및 여가관련 서비스업",19
2026-03-01,30140620,중구,석교동,음식점업,128
2026-03-01,30140620,중구,석교동,"전문, 과학 및 기술 서비스업",40
2026-03-01,30140630,중구,대사동,교육 서비스업,23
2026-03-01,30140630,중구,대사동,보건의료업,13
2026-03-01,30140630,중구,대사동,부동산업,12
2026-03-01,30140630,중구,대사동,"사업시설 관리, 사업 지원 및 임대 서비스업",18
2026-03-01,30140630,중구,대사동,소매업,118
2026-03-01,30140630,중구,대사동,수리 및 개인 서비스업,61
2026-03-01,30140630,중구,대사동,숙박업,6
2026-03-01,30140630,중구,대사동,"예술, 스포츠 및 여가관련 서비스업",13
2026-03-01,30140630,중구,대사동,음식점업,172
2026-03-01,30140630,중구,대사동,"전문, 과학 및 기술 서비스업",21
2026-03-01,30140640,중구,부사동,교육 서비스업,15
2026-03-01,30140640,중구,부사동,보건의료업,17
2026-03-01,30140640,중구,부사동,부동산업,12
2026-03-01,30140640,중구,부사동,"사업시설 관리, 사업 지원 및 임대 서비스업",15
2026-03-01,30140640,중구,부사동,소매업,174
2026-03-01,30140640,중구,부사동,수리 및 개인 서비스업,48
2026-03-01,30140640,중구,부사동,숙박업,8
2026-03-01,30140640,중구,부사동,"예술, 스포츠 및 여가관련 서비스업",19
2026-03-01,30140640,중구,부사동,음식점업,157
2026-03-01,30140640,중구,부사동,"전문, 과학 및 기술 서비스업",27
2026-03-01,30140655,중구,용두동,교육 서비스업,45
2026-03-01,30140655,중구,용두동,보건의료업,15
2026-03-01,30140655,중구,용두동,부동산업,26
2026-03-01,30140655,중구,용두동,"사업시설 관리, 사업 지원 및 임대 서비스업",26
2026-03-01,30140655,중구,용두동,소매업,154
2026-03-01,30140655,중구,용두동,수리 및 개인 서비스업,91
2026-03-01,30140655,중구,용두동,숙박업,5
2026-03-01,30140655,중구,용두동,"예술, 스포츠 및 여가관련 서비스업",12
2026-03-01,30140655,중구,용두동,음식점업,124
2026-03-01,30140655,중구,용두동,"전문, 과학 및 기술 서비스업",37
2026-03-01,30140670,중구,오류동,교육 서비스업,40
2026-03-01,30140670,중구,오류동,보건의료업,47
2026-03-01,30140670,중구,오류동,부동산업,22
2026-03-01,30140670,중구,오류동,"사업시설 관리, 사업 지원 및 임대 서비스업",43
2026-03-01,30140670,중구,오류동,소매업,200
2026-03-01,30140670,중구,오류동,수리 및 개인 서비스업,74
2026-03-01,30140670,중구,오류동,숙박업,10
2026-03-01,30140670,중구,오류동,"예술, 스포츠 및 여가관련 서비스업",54
2026-03-01,30140670,중구,오류동,음식점업,329
2026-03-01,30140670,중구,오류동,"전문, 과학 및 기술 서비스업",70
2026-03-01,30140680,중구,태평1동,교육 서비스업,51
2026-03-01,30140680,중구,태평1동,보건의료업,22
2026-03-01,30140680,중구,태평1동,부동산업,15
2026-03-01,30140680,중구,태평1동,"사업시설 관리, 사업 지원 및 임대 서비스업",13
2026-03-01,30140680,중구,태평1동,소매업,181
2026-03-01,30140680,중구,태평1동,수리 및 개인 서비스업,85
2026-03-01,30140680,중구,태평1동,숙박업,1
2026-03-01,30140680,중구,태평1동,"예술, 스포츠 및 여가관련 서비스업",28
2026-03-01,30140680,중구,태평1동,음식점업,170
2026-03-01,30140680,중구,태평1동,"전문, 과학 및 기술 서비스업",17
2026-03-01,30140690,중구,태평2동,교육 서비스업,33
2026-03-01,30140690,중구,태평2동,보건의료업,10
2026-03-01,30140690,중구,태평2동,부동산업,17
2026-03-01,30140690,중구,태평2동,"사업시설 관리, 사업 지원 및 임대 서비스업",16
2026-03-01,30140690,중구,태평2동,소매업,155
2026-03-01,30140690,중구,태평2동,수리 및 개인 서비스업,65
2026-03-01,30140690,중구,태평2동,숙박업,3
2026-03-01,30140690,중구,태평2동,"예술, 스포츠 및 여가관련 서비스업",15
2026-03-01,30140690,중구,태평2동,음식점업,95
2026-03-01,30140690,중구,태평2동,"전문, 과학 및 기술 서비스업",24
2026-03-01,30140700,중구,유천1동,교육 서비스업,60
2026-03-01,30140700,중구,유천1동,보건의료업,16
2026-03-01,30140700,중구,유천1동,부동산업,11
2026-03-01,30140700,중구,유천1동,"사업시설 관리, 사업 지원 및 임대 서비스업",18
2026-03-01,30140700,중구,유천1동,소매업,148
2026-03-01,30140700,중구,유천1동,수리 및 개인 서비스업,76
2026-03-01,30140700,중구,유천1동,숙박업,24
2026-03-01,30140700,중구,유천1동,"예술, 스포츠 및 여가관련 서비스업",51
2026-03-01,30140700,중구,유천1동,음식점업,249
2026-03-01,30140700,중구,유천1동,"전문, 과학 및 기술 서비스업",30
2026-03-01,30140710,중구,유천2동,교육 서비스업,45
2026-03-01,30140710,중구,유천2동,보건의료업,27
2026-03-01,30140710,중구,유천2동,부동산업,23
2026-03-01,30140710,중구,유천2동,"사업시설 관리, 사업 지원 및 임대 서비스업",36
2026-03-01,30140710,중구,유천2동,소매업,165
2026-03-01,30140710,중구,유천2동,수리 및 개인 서비스업,126
2026-03-01,30140710,중구,유천2동,숙박업,1
2026-03-01,30140710,중구,유천2동,"예술, 스포츠 및 여가관련 서비스업",35
2026-03-01,30140710,중구,유천2동,음식점업,201
2026-03-01,30140710,중구,유천2동,"전문, 과학 및 기술 서비스업",44
2026-03-01,30140720,중구,문화1동,교육 서비스업,73
2026-03-01,30140720,중구,문화1동,보건의료업,31
2026-03-01,30140720,중구,문화1동,부동산업,18
2026-03-01,30140720,중구,문화1동,"사업시설 관리, 사업 지원 및 임대 서비스업",29
2026-03-01,30140720,중구,문화1동,소매업,183
2026-03-01,30140720,중구,문화1동,수리 및 개인 서비스업,89
2026-03-01,30140720,중구,문화1동,숙박업,7
2026-03-01,30140720,중구,문화1동,"예술, 스포츠 및 여가관련 서비스업",28
2026-03-01,30140720,중구,문화1동,음식점업,192
2026-03-01,30140720,중구,문화1동,"전문, 과학 및 기술 서비스업",21
2026-03-01,30140730,중구,문화2동,교육 서비스업,28
2026-03-01,30140730,중구,문화2동,보건의료업,13
2026-03-01,30140730,중구,문화2동,부동산업,12
2026-03-01,30140730,중구,문화2동,"사업시설 관리, 사업 지원 및 임대 서비스업",10
2026-03-01,30140730,중구,문화2동,소매업,115
2026-03-01,30140730,중구,문화2동,수리 및 개인 서비스업,78
2026-03-01,30140730,중구,문화2동,숙박업,2
2026-03-01,30140730,중구,문화2동,"예술, 스포츠 및 여가관련 서비스업",15
2026-03-01,30140730,중구,문화2동,음식점업,106
2026-03-01,30140730,중구,문화2동,"전문, 과학 및 기술 서비스업",22
2026-03-01,30140740,중구,산성동,교육 서비스업,35
2026-03-01,30140740,중구,산성동,보건의료업,26
2026-03-01,30140740,중구,산성동,부동산업,42
2026-03-01,30140740,중구,산성동,"사업시설 관리, 사업 지원 및 임대 서비스업",88
2026-03-01,30140740,중구,산성동,소매업,398
2026-03-01,30140740,중구,산성동,수리 및 개인 서비스업,228
2026-03-01,30140740,중구,산성동,숙박업,9
2026-03-01,30140740,중구,산성동,"예술, 스포츠 및 여가관련 서비스업",60
2026-03-01,30140740,중구,산성동,음식점업,315
2026-03-01,30140740,중구,산성동,"전문, 과학 및 기술 서비스업",77
2026-03-01,30170510,서구,복수동,교육 서비스업,92
2026-03-01,30170510,서구,복수동,보건의료업,10
2026-03-01,30170510,서구,복수동,부동산업,23
2026-03-01,30170510,서구,복수동,"사업시설 관리, 사업 지원 및 임대 서비스업",23
2026-03-01,30170510,서구,복수동,소매업,122
2026-03-01,30170510,서구,복수동,수리 및 개인 서비스업,101
2026-03-01,30170510,서구,복수동,숙박업,0
2026-03-01,30170510,서구,복수동,"예술, 스포츠 및 여가관련 서비스업",35
2026-03-01,30170510,서구,복수동,음식점업,203
2026-03-01,30170510,서구,복수동,"전문, 과학 및 기술 서비스업",26
2026-03-01,30170520,서구,도마1동,교육 서비스업,51
2026-03-01,30170520,서구,도마1동,보건의료업,30
2026-03-01,30170520,서구,도마1동,부동산업,53
2026-03-01,30170520,서구,도마1동,"사업시설 관리, 사업 지원 및 임대 서비스업",44
2026-03-01,30170520,서구,도마1동,소매업,466
2026-03-01,30170520,서구,도마1동,수리 및 개인 서비스업,146
2026-03-01,30170520,서구,도마1동,숙박업,5
2026-03-01,30170520,서구,도마1동,"예술, 스포츠 및 여가관련 서비스업",45
2026-03-01,30170520,서구,도마1동,음식점업,351
2026-03-01,30170520,서구,도마1동,"전문, 과학 및 기술 서비스업",52
2026-03-01,30170530,서구,도마2동,교육 서비스업,37
2026-03-01,30170530,서구,도마2동,보건의료업,45
2026-03-01,30170530,서구,도마2동,부동산업,48
2026-03-01,30170530,서구,도마2동,"사업시설 관리, 사업 지원 및 임대 서비스업",35
2026-03-01,30170530,서구,도마2동,소매업,210
2026-03-01,30170530,서구,도마2동,수리 및 개인 서비스업,122
2026-03-01,30170530,서구,도마2동,숙박업,1
2026-03-01,30170530,서구,도마2동,"예술, 스포츠 및 여가관련 서비스업",25
2026-03-01,30170530,서구,도마2동,음식점업,199
2026-03-01,30170530,서구,도마2동,"전문, 과학 및 기술 서비스업",41
2026-03-01,30170535,서구,정림동,교육 서비스업,42
2026-03-01,30170535,서구,정림동,보건의료업,21
2026-03-01,30170535,서구,정림동,부동산업,13
2026-03-01,30170535,서구,정림동,"사업시설 관리, 사업 지원 및 임대 서비스업",10
2026-03-01,30170535,서구,정림동,소매업,174
2026-03-01,30170535,서구,정림동,수리 및 개인 서비스업,96
2026-03-01,30170535,서구,정림동,숙박업,0
2026-03-01,30170535,서구,정림동,"예술, 스포츠 및 여가관련 서비스업",30
2026-03-01,30170535,서구,정림동,음식점업,161
2026-03-01,30170535,서구,정림동,"전문, 과학 및 기술 서비스업",34
2026-03-01,30170540,서구,변동,교육 서비스업,22
2026-03-01,30170540,서구,변동,보건의료업,11
2026-03-01,30170540,서구,변동,부동산업,33
2026-03-01,30170540,서구,변동,"사업시설 관리, 사업 지원 및 임대 서비스업",62
2026-03-01,30170540,서구,변동,소매업,170
2026-03-01,30170540,서구,변동,수리 및 개인 서비스업,108
2026-03-01,30170540,서구,변동,숙박업,1
2026-03-01,30170540,서구,변동,"예술, 스포츠 및 여가관련 서비스업",17
2026-03-01,30170540,서구,변동,음식점업,139
2026-03-01,30170540,서구,변동,"전문, 과학 및 기술 서비스업",93
2026-03-01,30170550,서구,용문동,교육 서비스업,52
2026-03-01,30170550,서구,용문동,보건의료업,21
2026-03-01,30170550,서구,용문동,부동산업,49
2026-03-01,30170550,서구,용문동,"사업시설 관리, 사업 지원 및 임대 서비스업",40
2026-03-01,30170550,서구,용문동,소매업,174
2026-03-01,30170550,서구,용문동,수리 및 개인 서비스업,135
